 The Exam Registration for MCA S3 (R&S) Exam Dec 2019 MCA Integrated S3 (R&S) Exam December 2019 MCA Integrated S7 Exam Dec 2019 MCA Second Year Direct S3 (R&S) Exam Dec 2019 are open in the portal from 26.11.2019 to 29.11.2019 5pm. Registration will not be allowed after the last date. However difficulty in registration due to technical issues if any reported with proof before the last date and time will be addressed.,0
 B.Tech - Urgent issuance of Degree Certificates - Implementation of Fast Track - Reg,1
Revised Time Table slot of PG examination,1
 It is hereby informed that registration to following supplementary exams will commence on 24.11.2019 Sunday. Students are directed to to register and pay the fee at College office on or before 28.11.2019 Thursday.Name of Examinations:B.Tech S3 (RS) Exam Dec 2019B.Tech S5 (RS) Exam Dec 2019B.Tech S7 (RS) Exam Dec 2019B.Arch S1 (RS) Exam Dec 2019B.Arch S3 (RS) Exam Dec 2019 B.Arch S5 (RS) ExamDec 2019There are courses common to various semesters in B.Tech programme. A student can register for the course in an exam corresponding to the semester in which (s)he studied that course in regular semester. As an example students study HS200 - Business Economics in S3 and S4. A student who studied the said course in third semester can only register this course and write exam as supplementary in B.Tech S3 (RS) Exam Dec 2019. Those who studied this course in 4th semester can register and write supplementary exam in B.Tech S4 (S) Exam Dec 2019. Registration to even semester supplementary exams will be opened later.Late Requests for supplementary registration will not be allowed. However difficulty in registration if any due to technical issues reported to University before the last date with proof will be addressed by the university.,1
 It is here by notified that the result of B.Tech S6 (PT) Exam May 2019 is published. The detailed results are available in the KTU website: www.ktu.edu.in. Students can apply for answer script copy and revaluation by registering in the KTU web portal from 23.11.2019 Saturday to 26.11.2019 Tuesday. The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 26.11.2019 Tuesday.,1
 It is here by notified that the results of B.Arch S2 (S) Jury Exam Oct 2019 B.Arch S4 (S) Jury Exam Oct 2019 and B.Arch S6 (S) Jury Exam Oct 2019 are published. The detailed results are available in the KTU website: www.ktu.edu.in.,1
 It is here by notified that the results of B.Arch S1 (S) Exam July 2019 B.Arch S3 (S) Exam July 2019 and B.Arch S5 (S) Exam July 2019 are published. The detailed results are available in the KTU website: www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in the KTU web portal from 22.11.2019 Friday to 25.11.2019 Monday. The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 25.11.2019 Monday.,1
 Applications are invited from eligible applicants of Govt/Govt Controlled/Govt. Aided affiliatedColleges of the University (through proper channel) for appointment to the posts of Director(Academic) and Director (Research) on deputation basis in the University.,0
 The Time Table Slot of B. Tech Regular Examination (New Scheme) is published herewith. Detailed TimeTable will be published shortly.Time Table Slot of B. Tech Regular Examination (New Scheme),1
 Status of pending revaluation as on 6th November is published herewith for the information of all concerned,1
 The exam registration for M.Tech S1 (R&S) Exam Dec 2019 is extended till 27-11-2019 5 pm.,0
 The Time Table Slot (Detailed) of B. Des S1 Regular Examination December 2019 is published herewith,1
 The Time Table Slot of BHMCT Examinations S1(RS) and S3(R) are published herewith. DetailedTime Table will be published shortly.,0
 The Time Table Slot of B. Arch Examinations S1(RS) S3(RS) and S5(RS) are published herewith.Detailed Time Table will be published shortly.,1
 The Time Table Slot of the following B. Tech Examinations scheduled to be conducted during themonths of December 2019 & January 2020 are published herewith.,1
 Time Table Slots of the following M.Tech/M.Arch/M.Plan/MCA Examinations are published herewith.,0
" University is in receipt of requests from students of non-functional colleges regardingallotting exam centre for them to attend forthcoming M.Tech degree Examinations. Such students are directed to send a request to the Controller of Examinations in attached format mentioning name of preferred exam centre. Scanned copy of the signed request should be sent tosupport@ktu.edu.in from 20.11.2019 to 25.11.2019. Such emails should carry subject line: """"Requestfor Exam Centre Change M.Tech Examinations"""". Students need not approach the Universitydirectly for this purpose",1
 Students who have completed  B.Tech ( 2015 Admission) and having FE Grade in Odd semester  are requested to complete the Course / Exam Registration from 20.11.2019 to 23.11.2019.,1
 List of projects under Research Seed Money Scheme selected for funding.,0
 The Exam Registration for  MCA S1 (R&S) Exam Dec 2019  MCA Integrated S1 (R&S) Exam Dec 2019  MCA Second Year Direct S1(R&S) Exam Dec 2019 M.Tech S3 (R&S) Exam Dec 2019 M.Tech S3 (R&S) Exam Dec 2019 (P T)M.Tech S5 (R&S) Exam Dec 2019 (P T) M.Tech S1 (R&S) Exam Dec 2019 M.Tech S1 (R&S)Exam Dec 2019 (PT) are open in the portal from 15.11.2019 to 20.11.2019 5 pm. Registration will not be allowed after the last date. However difficulty in registration due to technical issues if any reported with proof before the last date and time will be addressed.,1
 Students and parents about the handling of requests and complaints,0
 APJAKTU - B.Tech Programme - Provisional Certificates and Consolidated Grade Cards -Despatched to Colleges- Intimation - Reg,1
 It is hereby notified that the results of MCA S3(S) Exam July 2019 MCA S4 (RS)Examination June 2019 MCA 2nd yr Direct S1 (S) Exam July 2019 MCA Second Year Direct S2(RS) Examination May2019 MCA Dual Degree Integrated S2 (RS) Examination May 2019are published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portalfrom 14.11.2019 till 19.11.2019 (date applicable for both student and college ) by remitting a fee of,0
Examination Calendar 2019-20,1
 It is here by notified that the result of B.Tech S1 (S) (PT) Exam May 2019 B.Tech S2 (PT) (RS) Exam May 2019 B.Tech S3 (S) (PT) Exam May 2019 B.Tech S4 (PT) (RS) Exam May 2019 and B.Tech S5 (S)(PT) Exam May 2019 is published. The detailed results are available in the KTU website: www.ktu.edu.in. Students can apply for answer script copy and revaluation by registering in the KTU web portal from 11.11.2019 Monday to 13.11.2019 Wednesday. The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 13.11.2019 Wednesday.,1
" Correction of Name and Date of Birth - B.Tech 2015-'19 Batch - Submission ofRequests - Reg""""""",1
 Status of pending revaluation as on 6th November is published herewith for the information of all concerned,1
 The  results M.Tech S1 (S) Exam July 2019  M.Tech S2 (RS)Examination May 2019  Trivandrum cluster and M.Tech S2 (RS) Examination May 2019 Thrissur clusters are published herewith. Candidates who desire to apply for the copy of the answer scriptscan register through the portal from 06.11.2019 till 11.11.2019 (date applicable for both student andcollege ) by remitting a fee of \xe2\x82\xb9500. Late requests for answer scripts will not be allowed.,0
 Applications are invited for the KTU Researcher of the Year Award 2019. Last date of receipt of completed application form 30th November 2019.KTU Researcher of the year 2019,1
 B.Tech (2015-19 Admission ) course completed and  migration certificate applied / received  students can also apply for the B. Tech Degree Certificate through their e-Governance portal login. Disabled accounts are  enabled for this purpose. In case any disabled login accounts ( migration certificate applied /received )  students can request to enable their account through their registered email id to  KTU Support ( support@ktu.edu.in  ),1
 Status of pending revaluation as on 1st November is published herewith for the information of all concerned.,1
 It is noticed that some of the faculties are yet to upload their Permanent Account Number(PAN) details in the University portal. It is hereby informed to those concerned to update theirPAN details on or before 05 November 2019. From those who do not furnish their PAN detailswithin the said timeframe TDS @ 20% will have to be deducted as against 10% from thosehaving PAN.The newly appointed faculties in various Institutions affiliated to the University arerequested to upload their PAN details in the portal immediately after joining duty.,0
 It is hereby informed that can apply for answer script copy and revaluation up to 04.11.2019 Monday. Students should submit their requests through student login and pay the fee at College office on or before\xc2\xa004.11.2019 Monday.\xc2\xa0,1
 University is in receipt of requests from students of closed colleges regarding allotting exam centre for them to attend forthcoming B.Tech degree Examinations. Such students are directed to send a request to Controller of Examinations in attached format mentioning name of preferred exam centre. Scanned copy of the signed request should be sent to support@ktu.edu.in on or before 5th November 2019 (Tuesday).Refer notification for more details.Notification - Exam centre change - B.Tech,1
 KSCSTE-Student Project Scheme-call for applications- reg:,0
 With reference to KTU announcement dated 23.10.2019 passed out students of nonfunctional colleges opted for  exam centre change. The opted centres are approved and allocated as shown in the attached list. The same list is shared to corresponding colleges also. Students can write the upcoming MBA Supplementary Exams in the allocated college provisionally. Students shall pay the fee for all MBA supplementary exams at the allotted exam centre and Hall tickets will be issued by the centre.,1
 The results of M.Tech S1 (S) Exam July 2019 M.Tech S2(RS) Examination May 2019  M.Tech S3 (S) Exam June 2019 Calicut Cluster is publishedherewith. Candidates who desire to apply for the copy of the answer scripts can register through theportal from 29.10.2019 till 01.11.2019 (date applicable for both student and college ) by remitting afee of \xe2\x82\xb9500. Late requests for answer scripts will not be allowed.,0
" Students can logon to the portal and then click on 'My Certificates' menu to view and make certificate requests to the University.""""""",1
 The  results of MBA T3 (R & S) Examination June 2019 FT and MBA T3 (R & S) PT Exam June 2019  are published herewith.Candidates who desire to apply for the copy of the answer scripts can register through the portal from 23.10.2019 till 28.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500.,1
 The supplementary exam registration forM.Arch S4 (S) Exam Dec 2019M.Planning S4 (S) Exam Dec 2019 MCA Second Year Direct S4 (S) Exam Dec 2019MCA S6 (S) Exam Dec 2019 M.Tech S4 (S) Exam Dec 2019 M.Tech S6 (S) PT Exam Dec 2019are open in the portal from 24.10.2019 to 29.10.2019 5pm. Registration will not be allowed after the last date. However difficulty in registration due to technical issues if any reported with proof before the last date andtime will be addressed.,0
 Those MBA students of non-functional colleges who would like to appear for MBA T1 & T4 supplementary exams scheduled during Nov 2019 can now request for Examination centre change.The request should be sent to support@ktu.edu.in with the subject MBA- Examination Centre change request. The following details should be included in the mail1.Name:2.Reg No:3.College:4.Examination: MBA T1 (R&S) Nov 2019 and/or MBA T4 (R&S) Nov 2019 (Choose whichever is applicable)5.Preferred Examination centre:6.Contact no:The request mail should be sent to the above mentioned email id before 26-10-2019 4.00 pm. The centre change will be approved subject to availability/confirmation from the respective colleges.,1
 It is here by notified that the result of B.Tech S3 (S) Exam July 2019 is published. The detailed results are available in the KTU website: www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in the KTU webportal from 28.10.2019 Monday to 01.11.2019 Friday.The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 01.11.2019 Friday. Late Requests for revaluation and answer book copy will not be allowed. However in case of technical issues the request will be considered only if the matter is reported to University before the last date with proof.Result Notification - B.Tech S3 (S),1
 The  results of M.Tech S2 (RS) Examination May 2019 Kannur  Cluster is published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 23.10.2019 till 28.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500. Late requests for answer scripts  will not be allowed.,1
 It is hereby notified that registration to following B.Arch examinations will be held between22.10.2019 (Tue) and 24.10.2019 (Thu) (both days inclusive): B.Arch S2 (S) Jury Exam Oct 2019 B.Arch S4 (S) Jury Exam Oct 2019 B.Arch S6 (S) Jury Exam Oct 2019Students can register through their login and pay fee at College office on or before 24.10.2019 Thursday,1
 The feature for uploading \xc2\xa0student \xc2\xa0photographs for degree certificate ( B.Tech 2015-19 Admission ) \xc2\xa0 will be available on student login along with the online application for Degree certificate. Students can directly upload \xc2\xa0photograph in jpg format with file size less than 30KB and photo size 213px x 272px.,1
 The  results of MCA  Second Year Direct S3 (S) Examination July 2019   MCA Integrated S1 (S) Exam June 2019  MCA Integrated S3 (S) Exam July 2019   MCA  Dual Degree Integrated S4 (RS) Examination  June 2019 MCA Integrated S5 (S) Exam July 2019 and MCA  Dual Degree Integrated S6 (RS) Examination May 2019   are published herewith.Candidates who desire to apply for the copy of the answer scripts can register through the portal from 23.10.2019 till 28.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500.,0
 Status of pending revaluation as on 18th October is published herewith for the information of all concerned. The actions taken by KTU in clearing the pending valuations are shown in the attached Letter to Principals,1
Time Table of MBA T4 (R & S) FT and PT Nov 2019Time Table of MBA T1 (R & S) FT & PTNov 2019,0
 S1 (S) Exam July 2019 &S3 (S) Exam June 2019- Kollam Cluster S1 (S) Exam July 2019- Thrissur Cluster S3 (S) Exam June 2019 S1 (S) Exam July 2019 (PT)S2 (RS) (PT) Exam May 2019 S3 (S) Exam June 2019 (PT)- Trivandrum clusterThe  results of M.Tech S1 (S) Exam July 2019 M.Tech S3 (S) Exam June 2019 Kollam Cluster M.Tech S1 (S) Exam July 2019 Thrissur Cluster M.Tech S3 (S) ExamJune 2019 and M.Tech S1 (S) Exam July 2019 (Part Time) M.Tech S2 (RS) (PT) Examination May2019  M.Tech S3 (S) Exam June 2019 (PartTime) Trivandrum Clustersare publishedherewith. Candidates who desire to apply for the copy of the answer scripts can register through theportal from 23.10.2019 till 28.10.2019 (date applicable for both student and college ) by remitting afee of \xe2\x82\xb9500. Late requests for answer scripts will not be allowed.,0
 It is here by notified that the result of B.Tech S5 (S) Exam July 2019 is published. The detailed results are available in the KTU website: www.ktu.edu.in. Students can apply for answer script copy and revaluation by registering in the KTU web portal from 28.10.2019 Monday to 01.11.2019 Friday. The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 01.11.2019 Friday. Requests for late registration for revaluation and answer book copy will not be entertained. However in case of technical issues the request will be considered only if the matter is reported to University before the last date with proof.Result Notification - S5 (S),1
 The  results of M.Tech S1 (S) Exam July 2019  M.Tech S2 (RS)Examination May 2019 Alapuzha & PTA Cluster andM.Tech S2 (RS) Examination May2019 Kollam Cluster are published herewith. Candidates who desire to apply for the copy of answer scripts can register through the portal from 21.10.2019 till 24.10.2019 (date applicable forboth student and college ) by remitting a fee of \xe2\x82\xb9500. Late requests for answer scripts will not beallowed.,0
 The revised selection procedure (vide U.O.No. 366/2019/KTU Thiruvananthapuram Dated: 17.10.2019 ) for the Ph.D Programme under A P J Abdul Kalam Technological University is published herewith. The syllabus for the entrance examination to be held in January 2020 and the invitation for submitting applications will be notified later.,1
 The regular and supplementary Exam Registration for M.Arch S1 (R&S) Exam Dec2019 M.Arch S3 (R&S) Exam Dec 2019 and M.Planning S1 (R&S) Exam Dec2019 M.Planning S3 (R&S) Exam Dec 2019 are open in the portal from 16.10.2019 to 21.10.2019 5pm.  Registration will not be allowed after the last date. However difficulty in registration due to technical issues if any reported with proof before the last date and time will be addressed.,1
 Schedule of the selection committee meeting for the selection of Research Seed Money proposals.,0
 It is hereby notified that the results of M.Tech S1 (S) Exam July 2019  M.Tech S2(RS) Examination May 2019 and M.Tech S3 (S) Exam June 2019 Palakkad and Kottayam Clusters are published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 17.10.2019 till 22.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500,1
 It is hereby notified that the results of MCA S5 (S) Exam July 2019 is published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 18.10.2019 till 23.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500,1
 The regular and supplementary exam registration for MBA - T1 (R&S) Exam Nov 2019 (FT&PT) and MBA - T4 (R&S) Exam Nov 2019 (FT&PT) is open in the portal from 14-10-2019 to 18-10-2019 5.00 pm. Registration will not be allowed after the last date. However difficulty in registration due to technical issues if any reported with proof before the last date and time will be addressed.,1
 5TH NOTIFICATION OF THE FIRST KMAT KERALA EXAMINATION 2020,1
 It is hereby notified that University has decided to conduct S6 B.Tech (supplementary) Examination in January 2020 as a special chance.Detailed Time schedule will be published soon.Notification - S6 supplementary,1
 It is hereby notified that the results of M.Tech S1 (S) Exam July 2019 Kannur Cluster & M.Tech S2 (RS) Examination May 2019 ERNAKULAM I Cluster are published herewith.Candidates who desire to apply for the copy of the answer scripts can register through the portal from09.10.2019 till 14.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500.,0
 It is hereby notified that the results of M.Plan S2(R&S) Examination May 2019 M.ArchS2(R&S) Examination May 2019 M.Plan S1(S) Examination June 2019 M.Arch S1(S)Examination June 2019 are published herewith. . Candidates who desire to apply for the copy of the answer scripts can register through the portal from 9-10-2019 till 14-9-2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500.,1
 It is hereby informed that B.Tech S8 (S) Exam Oct 2019 scheduled on 3rd October 2019 Thursday is postponed to 14th October Monday. All other exams will be held as per scheduled.Students opted for exam centre change shall register for supplementary exams at allotted exam centre on Thursday 3rd October itself and collect Hall Tickets from the centre.In case of omission of names from the centre allocation list students are directed to send the request to exam@ktu.edu.in today itself.,1
 With reference to Notification Number: KTU/SOEXII/5449/2019 17.09.2019  students of closed colleges opted for an exam centre change. The opted centres are approved and allocated as shown in attached list.The same list is shared to corresponding colleges also. Students can write B.Tech S8 Exam (S) in the allocated college provisionally on 3rd October Thursday. Later students shall pay fee for all S8 supplementary exams at the allotted exam centre and  Hall tickets will be issued by the centre.,1
 Eligibility details of 8th Semester FE grade students who attended course repeat and became eligible to write exam in B.Tech S8 (S) Oct 2019 can be entered in portal later.But eligible student can write S8 (S) exam scheduled to commence on 3rd October provisionally. So colleges are allowed to permit eligible FE grade students to write B.Tech S8 (S) Exam Oct 2019 provisionally. More details will be mailed to respective colleges.,1
 It is hereby notified that the results of M.Tech S1 (S) Exam July 2019  M.Tech S3 (S)Exam June 2019ERNAKULAM I Cluster and M.Tech S5 (S) Exam June 2019 (Part Time) and M.TechS4 (RS) (PT) Examination June 2019 Trivandrum Cluster are published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 03.10.2019 till10.10.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500,0
 University has directed students of closed colleges to opt an exam centre to attend B.Tech S8 (S) Exam Oct 2019. Based on the requests received so far exam centre will be allotted. The procedure to allocate exam centre will be comple by Monday 30th September only.Students applied for an exam centre change will be allowed to write supplementary exam scheduled to commence from 3rd October provisionally if registration through portal is not completed.List of students with exam centres allotted will be published on Tuesday 1st October.,1
 Please see order issued on Remuneration for revaluation to examiners of UG programmes having single level valuationOrder - Revaluation - 241-2019,1
 Vide Notification No. KTU/EX-I5/5267/2019 dtd. 29.08.2019 students having FE grade in B.Tech S8 were required to undergo course repeat and complete it by 27th September. Students acquiring eligibility (minimum internal and attendance) will be allowed to write exam commencing on 3rd October. Colleges shall upload internal and attendance based on the course repeat. Date of opening of registration of FE grade student to portal and date of uploading internal and attendance will be announced later.,1
 It is hereby notified that the results of MCA S1 (S) Examination June 2019 and MCA S2 (RS) Examination May 2019 are published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 26.09.2019 till 30.09.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500,1
 It is hereby notified that the result of M.Tech S6 (R) PT April 2019 (Extended submission) of Trivandrum Cluster is published herewith.,1
 The results of M.Tech S2 (RS) Exam May 2019 and M.Tech S1 (S) July 2019  Ernakulam II cluster are published herewith. Candidates who desire to apply for thecopy of the answer scripts can register through the portal from 23.09.2019 till 26.09.2019 (date applicable forboth student and college ) by remitting a fee of \xe2\x82\xb9500.,0
 University is in receipt of requests from various students of closed colleges like Cochin Institute of Science and Technology Believers Church Caarmel Engineering College etc. regarding allotting an exam centre for them to attend B.Tech S8 Supplementary Examination Oct 2019. Such students are directed to send a request to Controller of Examinations in attached format mentioning name of preferred exam centre.Download attached notification for more details.Notification - Exam centre change,0
 The results of M.Tech S3 (S) Exam June 2019 Ernakulam-II and Kannur clusters are published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 19.09.2019 till 24.09.2019 (date applicable for both student and college ) by remitting a fee of ?500 through the college office.,0
 It is here by notified that the results of B.Arch S2 (RS) Exam May 2019 B.Arch S4 (RS) Exam May 2019 and B.Arch S6 Exam May 2019 are published. The detailed results are available in the KTU website: www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in the KTU webportal from 20.09.2019 Friday to 25.09.2019 Wednesday.The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/-per answer script. Students should submit their requests through student login and pay the fee at College office on or before 25.09.2019 Wednesday.Result Notification - B.Arch S2 S4 S6 May 2019,1
 Results of M.Tech S4 (R&S) M.Plan S4 (RS)Exams June 2019 & MCA S6 (RS)Exam May 2019  (Extended Submission) for those students whose mark entry was done after Aug 292019 are published herewith.https://ktu.edu.in/eu/res/viewResults.htm,0
 It is here by notified that the result of B.Tech S1 (S) Exam July 2019 is published. The detailed results are available in the KTU website: www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in the KTU web portal from 20.09.2019 Friday to 25.09.2019 Wednesday.The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 25.09.2019 Wednesday.Result Notification - B.Tech S1 (S) Jul 2019,1
 The result of MBA T4 (S) Exam May 2019 and MBA T4 (S) PT Exam May 2019 are published herewith. Candidates who desire to apply for the copy of the answer scripts can register through the portal from 16.09.2019 till 19.09.2019 (date applicable for both student and college ) by remitting a fee of \xe2\x82\xb9500.,0
 Detailed Time Table of B.Tech S8 Supplementary Examinations October 2019 ispublished herewith.,1
 It is hereby informed that B.Tech S8 supplementary students can register through their login and pay fee at College office upto 16.09.2019.,1
 It is here by notified that the result of B.Tech S7 (S) Exam May 2019 is published.Students can apply for answer script copy and revaluation by registering in the KTU web portal from 04.09.2019 Wednesday to 18.09.2019 Wednesday.The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 18.09.2019 Wednesday.Result Notification - B.Tech S7 (S) May 2019,1
 Detailed proposals are invited under CERD - Student Project Scheme. Last date for receiving applications by post - 30/9/2019. Details and application forms can be obtained from KTU home page - Research - CERD- CERD Funding - Student Project.,0
 The result of MCA S6 (R&S) Examination May 2019 and MCA Second Year Direct S4 (R&S) Examination June 2019 (Extended Submission) is published herewith.,0
 The result of  M.Tech S4 (R&S) Examination June 2019 (Extended Submission) is published herewith.,0
 Applications are invited from eligible members of the faculty(Through proper channel) of the Govt. /Aided /Govt. Controlled Self Financing Colleges affiliated to the University for appointment to thepost of Assistant Director(1 post) on deputation basis in the University. The Qualifications are asdetailed:Assistant Director: Qualification prescribed by AICTE/UGC for Assistant Professor or equivalent .Scale of Pay : 15600-39100 + AGP 8000No Objection Certificate and KSR 144 statement duly countersigned by the Head of Office shouldbe submitted along with the application before the closing date of receipt of applications.Those who applied in response to the earlier notification dtd.18.05.2019 need not to apply afreshhowever they need to submit fresh NOC from their respective Institutions.Last date of receipt of applications : 20-09-2019  5 pm,0
 The result of M.Arch.S4 (R&S) Exam June 2019 (Extended Submission) is published herewith.,0
 Notification for the Post of PRONotification for the post of Coordinator Industry Attachment Cell,0
 It is notified to the attention of all concerned that KTU will conduct B.Tech S8 supplementary examination in October 2019. There will be no other supplementary exam for B.Tech 8th semester courses during December 2019. Detailed Notification is attached herewith.B.Tech S8 Exam Oct 2019 - NotificationB.Tech Supplementary Exams - Circular,1
 APJ Abdul Kalam Technological University has been conducting academic auditing of approved programmes in Engineering Colleges affiliated to it since its inception. Applications in the following format are invited from academicians with minimum 10 years teaching/research experience in Engineering Colleges or retired personnel with similar experience to prepare a fresh panel of auditors. Please note that the Principals/Directors of KTU affiliated colleges will not be considered. Preference will be given to faculty members who are well aware of OBE activities. The applications may be sent by email to acaudit@ktu.edu.in before 5 pm on 02/09/2019.,0
" Vide Circular No. KTU/AR (ACADEMIC-1)/807/2017 Dated 27.02.2019 University has issued directions to Colleges to conduct oral part of Comprehensive exam (XX352) for 2015-19 B.Tech students who are in Grade F.It is observed that certain colleges didn't conduct the oral exam and students could not utilise the chance to improve their oral exam mark.In the above circumstances it is hereby notified that Colleges can conduct oral part of Comprehensive Exam for 2015-19 batch students who couldn't re-appear in oral exam after 27.02.2019.To effect this students should submit a request to principal of the concerned college and College can conduct the oral exam on or before 20.09.2019Colleges are requested to convey this information to the affected students forthwith and conduct the oral exam without fail.Notification - Comprehensive Exam""""""",1
 The result of MBA T6 FT is published on 17 Aug 2019 and result of MBA T6 PT is published on 26 AUG 2019.The students who wish to apply for Answer Script copy can register through portal till 29 Aug 2019(date applicable for both student and college) by remitting a fee of 500.,0
 It is here by notified that the result of B.Tech S2 (RS) Exam May 2019 ispublished. The detailed results are available in the KTU website: www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in theKTU web portal from 26.08.2019 Monday to 30.08.2019 Friday.The Fee for answer script copy is Rs.500/- per answer script and for revaluationRs. 600/- per answer script. Students should submit their requests throughstudent login and pay the fee at College office on or before 30.08.2019 Friday.Notification - B.Tech S2 Result,1
 It is hereby informed that Requests for Revaluation and Answer book copy of B.Tech S4 (RS) May 2019 exam shall be submitted through student login and pay the fee at College office upto 26th August 2019 Monday,1
 APJ Abdul Kalam Technological University has been conducting academic auditing of approved programmes in Engineering Colleges affiliated to it since its inception. Applications in the following format are invited from academicians with minimum 10 years teaching/research experience in Engineering Colleges or retired personnel with similar experience to prepare a fresh panel of auditors. Please note that the Principals/Directors of KTU affiliated colleges will not be considered.Preference will be given to faculty members who are well aware of OBE activities. The applications may be sent by email to acaudit@ktu.edu.in before 5 pm on 02/09/2019.,0
 It is here by notified that the result of B.Tech S4 (RS) Exam May 2019 is published. The detailed results are available in the KTU website www.ktu.edu.in.Students can apply for answer script copy and revaluation by registering in the KTU web portal from 19.08.2019 Monday to 23.08.2019 Friday.The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 23.08.2019 Friday.Result - B.Tech S4 (RS) Exam May 2019Result Notification - B.Tech S4 (RS) Exam May 2019,1
 University vide the circular referred 1st above issued directions to conduct the College Unionelections in between 15.08.2019 and 30.08.2019 that the period of election should not be more thantwo weeks starting from notification of the election till the announcement of the result.However Shri Rahul Ravi.R Member Syndicate requested to extend the date of college Union electionfrom 30.08.2019 to 04.09.2019 as the M.Tech spot admission is scheduled on 13 th and 14 th ofAugust 2019.Considering the request the University extended the date and directed the colleges to conduct theCollege Union elections in between 15.08.2019 and 04.09.2019.,0
 The registration for S4 M.Tech project evaluation is extended till 13-8-2019 for all batches including 2015 admission. Students are directed to pay the requisite fees in the college offices concerned and the registration process need to be done through college login only on or before 13-8-2019.,0
 The registration for S4 M.Tech project evaluation is open from 7-8-2019 to 12-8-2019 for all batches including 2015 admission as per order KTU/ASST(ACADEMIC)/3501/2019. Students are directed to pay the requisite fees in the college offices concerned and the registration process including submission from college should be completed on or before 12-8-2019,0
 Please find herewith the attachment showing tentative dates of completion of valuation/revaluation and publication of results of B.Tech Degree Examinations May 2019Tentative schedule - B.Tech results,1
 It is hereby notified that the result of Ph.D Course Work - Supplementary Examination Dec 2018 (Odd/Even)  is published herewith. Detailed result is available in the KTU website: www.ktu.edu.inPhD supplementary Exam Dec 2018 - result notification,0
 Students can apply for answer script copy and revaluation of B.Tech Hons exams (B.Tech S5 Exam Dec 2017 B.Tech S6 Exam Apr 2018 B.Tech S7 Exam Dec 2018 B.Tech S8 Exam May 2019) by registering in the KTU web portal from 06.08.2019 Tuesday to 08.08.2019 Thursday. The Fee for answer script copy is Rs.500/- per answer script and for revaluation Rs. 600/- per answer script. Students should submit their requests through student login and pay the fee at College office on or before 08.08.2019 Thursday.,1
 The last date for submitting the Revaluation of Answer books of B.Tech S6 (RS) Exam May 2019 is extended up to 07/08/2019. The students who are not able to submit their revaluation due to the technical issue can submit their request from today afternoon onwards,1
 Permitting the students to attend S5/S7 till the publication of revaluation resultsClick Here to Download University Order ,1
 As per order KTU/JD(ACADEMICS)/3262/2019 Dated: 17.06.2019 the PG students havingbacklogs were permitted to register for the Thesis evaluation . Their results are publishedherewith.The results of : M.Tech S4 (RS) Examination June 2019 MCA Second Year Direct S4 (RS) Examination June 2019  are published herewith.,0
